0	0.294619	0.00000000	0	Read	513745536	48	
1	0.294650	0.00000000	0	Read	519223688	24	
2	0.294680	0.00000000	0	Read	527993200	8	
3	0.294723	0.00000000	0	Read	513745584	8	
4	0.294735	0.00000000	0	Read	527993208	16	
5	0.294812	0.00000000	0	Read	513745592	152	
6	0.295205	0.00000000	0	Read	513220000	256	
7	0.295967	0.00000000	0	Read	525471528	256	
8	0.296485	0.00000000	0	Read	516755856	256	
9	0.296994	0.00000000	0	Read	527597008	32	
10	0.297086	0.00000000	0	Read	532148456	224	
11	0.297743	0.00000000	0	Read	514121952	72	
12	0.297812	0.00000000	0	Read	514122024	176	
13	0.298569	0.00000000	0	Read	531568616	48	
14	0.298621	0.00000000	0	Read	531568792	32	
15	0.298672	0.00000000	0	Read	515466208	48	
16	0.299170	0.00000000	0	Read	514023016	256	
17	0.300062	0.00000000	0	Read	525303128	48	
18	0.300370	0.00000000	0	Read	510371968	256	
19	0.300803	0.00000000	0	Read	514589080	24	
20	0.300820	0.00000000	0	Read	515724976	48	
21	0.300845	0.00000000	0	Read	514589104	8	
22	0.301039	0.00000000	0	Read	515725024	176	
23	0.301492	0.00000000	0	Read	533654168	256	
24	0.302208	0.00000000	0	Read	527531504	8	
25	0.302316	0.00000000	0	Read	527531560	72	
26	0.302838	0.00000000	0	Read	517620712	256	
27	0.303319	0.00000000	0	Read	531173248	256	
28	0.306103	0.00000000	0	Read	516316064	128	
29	0.333130	0.00000000	0	Read	1631344	8	
30	0.339771	0.00000000	0	Read	26265496	1	
31	0.381463	0.00000000	0	Read	534142216	128	
32	0.395070	0.00000000	0	Read	163296482	64	
33	0.396682	0.00000000	0	Read	83277514	64	
34	0.401469	0.00000000	0	Read	533463056	8	
35	0.509787	0.00000000	0	Read	525346712	104	
36	0.509795	0.00000000	0	Read	531567032	128	
37	0.613270	0.00000000	0	Write	6723888	48	
38	0.613564	0.00000000	0	Write	6724056	16	
39	0.613866	0.00000000	0	Write	6723936	8	
40	0.614308	0.00000000	0	Write	6724064	8	
41	0.614569	0.00000000	0	Write	6723936	8	
42	0.615191	0.00000000	0	Read	44618624	32	
43	0.615420	0.00000000	0	Write	552239424	32	
44	0.615494	0.00000000	0	Write	417116544	32	
45	0.615599	0.00000000	0	Write	44618640	16	
46	0.615874	0.00000000	0	Write	6724064	8	
47	0.616279	0.00000000	0	Write	6723936	8	
48	0.650386	0.00000000	0	Write	361913600	32	
49	0.650393	0.00000000	0	Write	443976536	8	
50	0.650401	0.00000000	0	Write	62559704	8	
51	0.650491	0.00000000	0	Write	29544584	8	
52	0.650503	0.00000000	0	Write	94063848	8	
53	0.650586	0.00000000	0	Write	1316856	8	
54	0.650635	0.00000000	0	Write	112604184	8	
55	0.650695	0.00000000	0	Write	29544624	8	
56	0.650753	0.00000000	0	Write	70988856	8	
57	0.650786	0.00000000	0	Write	83735176	8	
58	0.650794	0.00000000	0	Write	13568808	8	
59	0.650881	0.00000000	0	Write	13568888	8	
60	0.650993	0.00000000	0	Write	13569120	8	
61	0.651086	0.00000000	0	Write	13569792	8	
62	0.651177	0.00000000	0	Write	13569896	8	
63	0.651263	0.00000000	0	Write	13569912	8	
64	0.651352	0.00000000	0	Write	13570088	8	
65	0.679814	0.00000000	0	Write	6724064	16	
66	0.680232	0.00000000	0	Write	6723944	8	
67	0.680717	0.00000000	0	Write	6724072	8	
68	0.681270	0.00000000	0	Write	6723944	8	
69	0.681682	0.00000000	0	Write	6724072	8	
70	0.682073	0.00000000	0	Read	44618688	32	
71	0.682409	0.00000000	0	Write	552239456	32	
72	0.682679	0.00000000	0	Write	417116544	32	
73	0.682845	0.00000000	0	Write	44618688	16	
74	0.683310	0.00000000	0	Write	6723944	8	
75	0.683909	0.00000000	0	Write	6724072	16	
76	0.788073	0.00000000	0	Read	517402008	128	
77	0.876866	0.00000000	0	Read	518094384	128	
78	0.877221	0.00000000	0	Read	529820416	128	
79	0.877547	0.00000000	0	Read	515471656	128	
80	0.877823	0.00000000	0	Read	535150624	16	
81	0.922934	0.00000000	0	Write	116009472	48	
82	0.923976	0.00000000	0	Write	116009472	48	
83	0.936243	0.00000000	0	Read	510665872	8	
84	0.976870	0.00000000	0	Read	518681200	16	
85	1.044388	0.00000000	0	Read	522626280	128	
86	1.191687	0.00000000	0	Read	518280680	8	
87	1.191763	0.00000000	0	Read	82396200	56	
88	1.192465	0.00000000	0	Read	77545792	56	
89	1.194485	0.00000000	0	Read	82396192	64	
90	1.194796	0.00000000	0	Write	552239488	64	
91	1.195012	0.00000000	0	Write	417116544	32	
92	1.195340	0.00000000	0	Write	82396200	56	
93	1.196984	0.00000000	0	Write	82396200	56	
94	1.341616	0.00000000	0	Read	1111880	24	
95	1.341708	0.00000000	0	Read	60638880	128	
96	1.342048	0.00000000	0	Read	71459136	256	
97	1.342123	0.00000000	0	Read	99038784	544	
98	1.342243	0.00000000	0	Read	103410496	419	
99	1.343559	0.00000000	0	Read	524092848	8	
100	1.356504	0.00000000	0	Read	152434296	1024	
101	1.356854	0.00000000	0	Read	152435320	642	
102	1.369306	0.00000000	0	Read	352440992	16	
103	1.369731	0.00000000	0	Read	352439168	16	
104	1.498238	0.00000000	0	Write	6874680	8	
105	1.684339	0.00000000	0	Read	517398696	104	
106	1.731739	0.00000000	0	Read	514562192	128	
107	1.732141	0.00000000	0	Read	531316600	128	
108	1.732489	0.00000000	0	Read	531649688	128	
109	1.733953	0.00000000	0	Read	535301064	128	
110	1.734516	0.00000000	0	Read	514392632	128	
111	1.735011	0.00000000	0	Read	525428552	128	
112	1.735586	0.00000000	0	Read	509569368	8	
113	1.735909	0.00000000	0	Read	535300968	96	
114	1.736567	0.00000000	0	Read	523897760	128	
115	1.737048	0.00000000	0	Read	521684864	128	
116	1.737666	0.00000000	0	Read	520926824	128	
117	1.738272	0.00000000	0	Read	522242808	8	
118	1.924890	0.00000000	0	Read	532373640	8	
119	1.924982	0.00000000	0	Read	525640712	256	
120	1.925830	0.00000000	0	Read	519847440	256	
